car_name,brand,model,vehicle_age,km_driven,transmission_type,mileage,engine,max_power,seats,selling_price,transmission_type_Encoded,seller_type_Dealer,seller_type_Owner,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,fuel_type,seller_type,year,engine_mileage_ratio,power_engine_ratio,km_per_year,power_mileage_ratio
Maruti Alto,Maruti,Alto,5.0,10000,Manual,19.692493169398904,998.0,67.05,5,315000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,50.679210164756554,0.06718436873747495,2000.0,3.404850743032993
Honda City,Honda,City,7.0,55000,Manual,26.0,1498.0,98.6,5,549000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,57.61538461538461,0.06582109479305741,7857.142857142857,3.792307692307692
Maruti Swift Dzire,Maruti,Swift Dzire,5.0,47000,Manual,22.0,1197.0,81.8,5,475000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,54.40909090909091,0.0683375104427736,9400.0,3.7181818181818183
Honda City,Honda,City,7.0,130000,Manual,26.0,1498.0,98.6,5,410000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,57.61538461538461,0.06582109479305741,18571.428571428572,3.792307692307692
Maruti Ciaz,Marut,Ciaz,5.0,20500,Automatic,19.12,1373.0,91.1,5,795000,0,1,0,0,0,0,1,Petrol,Dealer,2021.0,71.80962343096233,0.0663510560815732,4100.0,4.764644351464435
Hyundai i20,Hyundai,I20,5.0,30000,Manual,22.54,1396.0,88.73,5,820000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,61.934338952972496,0.06356017191977077,6000.0,3.9365572315882877
Mahindra Scorpio,Mahindr,Scorpi,9.0,32208,Manual,14.0,2159.5,75.0,8,625000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,154.25,0.034730261634637646,3578.6666666666665,5.357142857142857
Datsun GO,Datsun,Go,3.0,68000,Manual,19.83,1198.0,67.0,5,370000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,60.41351487644983,0.055926544240400666,22666.666666666668,3.378719112455875
Maruti Swift,Maruti,Swift,7.0,90000,Manual,25.2,1248.0,74.0,5,350000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,49.523809523809526,0.05929487179487179,12857.142857142857,2.9365079365079367
Lexus ES,Lexus,Es,4.0,34000,Automatic,22.37,2159.5,174.52500000000003,5,4100000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,96.53553866785873,0.08081731882380182,8500.0,7.801743406347788
Maruti Swift,Maruti,Swift,2.0,14499,Manual,22.0,1197.0,81.8,5,535000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2024.0,54.40909090909091,0.0683375104427736,7249.5,3.7181818181818183
Hyundai Venue,Hyundai,V3Nue,2.0,34000,Automatic,18.15,998.0,118.35,5,1050000,0,1,0,0,0,0,1,Petrol,Dealer,2024.0,54.98622589531681,0.1185871743486974,17000.0,6.520661157024794
Tata Tiago,Tata,Tiago,5.0,17500,Manual,27.28,1047.0,69.0,5,400000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,38.379765395894424,0.0659025787965616,3500.0,2.529325513196481
Maruti Eeco,Maruti,Eeco,6.0,39900,Manual,15.1,1196.0,73.0,5,275000,1,1,0,1,0,0,0,Cng,Dealer,2020.0,79.20529801324504,0.061036789297658864,6650.0,4.8344370860927155
Maruti Alto,Marut,Alto,4.0,120000,Manual,19.7,796.0,46.3,5,95000,1,0,1,1,0,0,0,Cng,Owner,2022.0,40.40609137055838,0.05816582914572864,30000.0,2.350253807106599
Jeep Wrangler,Jeep,Wrangler,4.0,40000,Automatic,9.5,2159.5,174.52500000000003,5,4875000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,227.31578947368422,0.08081731882380182,10000.0,18.37105263157895
Maruti Swift Dzire,Maruti,Swift Dzire,8.0,90000,Manual,19.692493169398904,1248.0,74.0,5,400000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,63.37440309179978,0.05929487179487179,11250.0,3.7577771064047947
Maruti Alto,Maruti,Alto,14.0,40000,Manual,19.7,796.0,46.3,5,121000,1,0,1,0,0,0,1,Petrol,Owner,2012.0,40.40609137055838,0.05816582914572864,2857.1428571428573,2.350253807106599
Maruti Swift Dzire,Marut,Swift Dzire,7.0,40000,Manual,19.1,1197.0,85.8,5,550000,1,0,1,0,0,0,1,Petrol,Owner,2019.0,62.67015706806282,0.07167919799498747,5714.285714285715,4.492146596858638
Hyundai Grand,Hyundai,Grand,3.0,10000,Manual,18.9,1197.0,81.86,5,510000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,63.333333333333336,0.0683876357560568,3333.3333333333335,4.3312169312169315
Maruti Baleno,Maruti,Baleno,3.0,10000,Automatic,21.4,1197.0,83.1,5,800000,0,0,1,0,0,0,1,Petrol,Owner,2023.0,55.93457943925234,0.06942355889724311,3333.3333333333335,3.883177570093458
Maruti Swift,Maruti,Swift,2.0,30000,Manual,21.21,1197.0,81.8,5,592000,1,0,1,0,0,0,1,Petrol,Owner,2024.0,56.43564356435643,0.0683375104427736,15000.0,3.8566713814238565
Honda Amaze,Honda,Amaze,2.0,4717,Automatic,19.0,1199.0,88.76,5,785000,0,1,0,0,0,0,1,Petrol,Dealer,2024.0,63.10526315789474,0.07402835696413679,2358.5,4.671578947368421
Maruti Ciaz,Maruti,Ciaz,5.0,30000,Manual,20.73,1373.0,91.1,5,625000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,66.23251326579836,0.0663510560815732,6000.0,4.394597202122528
Ford Ecosport,Ford,Ecosport,7.0,130000,Manual,22.7,1498.0,89.84,5,470000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,65.99118942731278,0.05997329773030708,18571.428571428572,3.957709251101322
Maruti Swift,Maruti,Swift,4.0,90000,Manual,28.4,1248.0,74.0,5,620000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,43.94366197183099,0.05929487179487179,22500.0,2.6056338028169015
Honda City,Maruti,City,7.0,100000,Manual,26.0,1498.0,98.6,5,570000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,57.61538461538461,0.06582109479305741,14285.714285714286,3.792307692307692
Toyota Innova,Toyota,Innova,2.0,46000,Automatic,11.36,2159.5,171.5,7,1811000,0,1,0,0,1,0,0,Diesel,Dealer,2024.0,190.0968309859155,0.07941653160453808,23000.0,15.096830985915494
Toyota Camry,Toyota,Camr,5.0,32000,Automatic,19.16,2159.5,174.52500000000003,5,2300000,0,0,1,0,0,0,1,Petrol,Owner,2021.0,112.70876826722338,0.08081731882380182,6400.0,9.10882045929019
Hyundai Creta,Hyundai,Cr3Ta,3.0,71000,Manual,19.67,1582.0,126.2,5,1100000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,80.42704626334519,0.0797724399494311,23666.666666666668,6.415861718352821
Ford Ecosport,Ford,Ecosport,6.0,61000,Manual,15.8,1499.0,110.0,5,525000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,94.87341772151898,0.0733822548365577,10166.666666666666,6.962025316455696
Honda Jazz,Hond,Jazz,9.0,58000,Manual,16.7,1198.0,88.8,5,320000,1,1,0,0,0,0,1,Petrol,Dealer,2017.0,71.73652694610779,0.07412353923205342,6444.444444444444,5.317365269461078
Honda Jazz,Honda,Jazz,5.0,23000,Manual,27.3,1498.0,98.6,5,525000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,54.87179487179487,0.06582109479305741,4600.0,3.6117216117216113
Maruti Alto,Maruti,Alto,6.0,20000,Manual,19.692493169398904,998.0,67.05,5,275000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,50.679210164756554,0.06718436873747495,3333.3333333333335,3.404850743032993
Hyundai Elantra,Hyundai,Elantra,8.0,56000,Automatic,19.5,1582.0,126.24,5,590000,0,1,0,0,1,0,0,Diesel,Dealer,2018.0,81.12820512820512,0.07979772439949431,7000.0,6.473846153846154
Maruti Baleno,Maruti,Baleno,5.0,33000,Manual,27.39,1248.0,74.0,5,510000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,45.56407447973713,0.05929487179487179,6600.0,2.701715954728003
Mahindra XUV500,Mahindra,Xuv500,9.0,100000,Manual,15.1,2159.5,140.0,7,585000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,143.01324503311258,0.06482982171799027,11111.111111111111,9.271523178807946
Hyundai Santro,Hyundai,Santr,10.0,130000,Manual,17.92,1086.0,100.59431352459016,5,150000,1,0,1,0,0,0,1,Petrol,Owner,2016.0,60.60267857142856,0.09262828133019352,13000.0,5.613521960077575
Maruti Swift Dzire,Maruti,Swift Dzire,7.0,60000,Manual,23.4,1248.0,74.0,5,400000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,53.333333333333336,0.05929487179487179,8571.42857142857,3.1623931623931627
Honda City,Honda,City,5.0,70333,Manual,17.8,1497.0,117.3,5,700000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,84.10112359550561,0.0783567134268537,14066.6,6.5898876404494375
Hyundai i20,Hyundai,I20,4.0,90000,Manual,18.6,1197.0,100.59431352459016,5,500000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,64.35483870967741,0.08403869133215552,22500.0,5.4082964260532345
Toyota Innova,Toyota,Innova,4.0,25000,Manual,19.692493169398904,2159.5,100.0,8,1050000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,109.66107650379938,0.0463070155128502,6250.0,5.0780771708172905
Maruti Swift Dzire,Maruti,Swift Dzir3,5.0,120000,Manual,26.59,1248.0,74.0,5,568000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,46.93493794659646,0.05929487179487179,24000.0,2.7830011282437006
Toyota Yaris,Toyota,Yaris,2.0,5000,Automatic,17.8,1496.0,100.59431352459016,5,1000000,0,0,1,0,0,0,1,Petrol,Owner,2024.0,84.04494382022472,0.06724218818488648,2500.0,5.6513659283477615
Mahindra Scorpio,Mahindra,Scorpio,3.0,39000,Manual,16.36,2159.5,140.0,7,1275000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,131.99877750611248,0.06482982171799027,13000.0,8.557457212713937
Hyundai i20,Hyundai,I20,4.0,25000,Manual,18.6,1197.0,81.83,5,475000,1,0,1,1,0,0,0,Cng,Owner,2022.0,64.35483870967741,0.06836257309941521,6250.0,4.399462365591398
Skoda Superb,Skoda,Superb,10.0,92000,Manual,13.14,1798.0,157.8,5,350000,1,0,1,0,0,0,1,Petrol,Owner,2016.0,136.83409436834094,0.08776418242491658,9200.0,12.009132420091325
Volkswagen Polo,Volkswagen,Polo,7.0,51000,Manual,19.692493169398904,1498.0,88.8,5,395000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,76.069596018843,0.05927903871829105,7285.714285714285,4.509332527685753
BMW 3,Bmw,3,9.0,54000,Automatic,19.62,1995.0,174.52500000000003,5,825000,0,1,0,0,1,0,0,Diesel,Dealer,2017.0,101.68195718654434,0.08748120300751881,6000.0,8.895259938837922
Tata Tiago,Tata,Tiago,4.0,35000,Manual,27.28,1047.0,69.0,5,450000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,38.379765395894424,0.0659025787965616,8750.0,2.529325513196481
Maruti Celerio,Maruti,Celerio,3.0,24000,Manual,21.63,998.0,67.04,5,495000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,46.13962089690245,0.06717434869739479,8000.0,3.099398982894129
Renault Duster,Renault,Duster,8.0,70000,Manual,19.01,1461.0,108.45,5,500000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,76.85428721725407,0.0742299794661191,8750.0,5.7048921620199895
Mahindra Scorpio,Mahindra,Scorpio,6.0,130000,Manual,15.4,2159.5,120.0,7,900000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,140.22727272727272,0.05556841861542024,21666.666666666668,7.792207792207792
Toyota Innova,Toyota,Innova,8.0,130000,Manual,12.99,1197.0,100.6,8,700000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,92.14780600461894,0.08404344193817878,16250.0,7.744418783679753
Maruti Vitara,Maruti,Vitara,4.0,36000,Manual,24.3,1248.0,88.5,5,710000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,51.358024691358025,0.07091346153846154,9000.0,3.641975308641975
Tata Tiago,Tata,Tiago,3.0,110000,Manual,23.84,1199.0,84.0,5,400000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,50.29362416107383,0.07005838198498748,36666.666666666664,3.523489932885906
Tata Tiago,Tata,Tiago,4.0,1000,Manual,23.84,1199.0,84.0,5,470000,1,0,1,1,0,0,0,Cng,Owner,2022.0,50.29362416107383,0.07005838198498748,250.0,3.523489932885906
Maruti Vitara,Maruti,Vitara,3.0,24525,Manual,24.3,1248.0,88.5,5,795000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,51.358024691358025,0.07091346153846154,8175.0,3.641975308641975
Honda City,Honda,City,4.0,32440,Manual,17.4,1497.0,117.6,5,785000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,86.0344827586207,0.0785571142284569,8110.0,6.758620689655173
Hyundai i10,Hyundai,I10,10.0,70000,Manual,19.81,1086.0,68.05,5,250000,1,0,1,0,0,0,1,Petrol,Owner,2016.0,54.82079757698133,0.06266114180478821,7000.0,3.4351337708228167
Datsun RediGO,Datsu,R3Digo,3.0,30000,Manual,22.5,999.0,67.0,5,270000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,44.4,0.06706706706706707,10000.0,2.977777777777778
Volkswagen Vento,Volkswagen,Vento,3.0,23268,Manual,22.27,1498.0,108.6,5,914000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,67.26537943421644,0.07249666221628838,7756.0,4.87651549169286
Maruti Wagon R,Maruti,Wagon R,8.0,67000,Manual,30.834999999999997,998.0,58.33,5,260000,1,1,0,1,0,0,0,Cng,Dealer,2018.0,32.36581806388844,0.05844689378757515,8375.0,1.8916815307280688
Renault Duster,Renault,Duster,6.0,130000,Manual,19.692493169398904,1461.0,83.8,5,550000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,74.19070746564061,0.05735797399041752,21666.666666666668,4.255428669144889
Toyota Innova,Toyota,Innova,2.0,25000,Automatic,11.36,2159.5,171.5,7,2225000,0,1,0,0,1,0,0,Diesel,Dealer,2024.0,190.0968309859155,0.07941653160453808,12500.0,15.096830985915494
Maruti Swift,Maruti,Swift,3.0,50000,Manual,21.21,1197.0,81.8,5,540000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,56.43564356435643,0.0683375104427736,16666.666666666668,3.8566713814238565
Mahindra Thar,Mahindra,Thar,5.0,40000,Manual,16.55,2159.5,105.0,6,620000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,130.4833836858006,0.04862236628849271,8000.0,6.3444108761329305
Audi A4,Audi,A4,7.0,56000,Automatic,16.55,1968.0,147.51,5,1550000,0,1,0,0,1,0,0,Diesel,Dealer,2019.0,118.91238670694864,0.07495426829268292,8000.0,8.91299093655589
Honda City,Honda,City,10.0,60000,Manual,19.692493169398904,1497.0,118.0,5,350000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,76.01881524713484,0.0788243152972612,6000.0,5.992131061564402
Maruti Alto,Maruti,Alto,5.0,10000,Manual,23.95,998.0,67.05,5,300000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,41.67014613778706,0.06718436873747495,2000.0,2.799582463465553
Honda City,Honda,City,7.0,110000,Manual,25.1,1498.0,98.6,5,550000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,59.6812749003984,0.06582109479305741,15714.285714285714,3.928286852589641
Mahindra Scorpio,Mahindra,Scorpio,2.0,30000,Manual,16.36,2159.5,140.0,7,1270000,1,0,1,0,1,0,0,Diesel,Owner,2024.0,131.99877750611248,0.06482982171799027,15000.0,8.557457212713937
Maruti Ertiga,Maruti,Ertiga,2.0,20000,Manual,19.34,1462.0,103.0,7,740000,1,0,1,0,0,0,1,Petrol,Owner,2024.0,75.59462254395036,0.0704514363885089,10000.0,5.325749741468459
Mercedes-Benz GL-Class,Mercedes-Benz,Gl-Class,7.0,89000,Automatic,11.3,2159.5,174.52500000000003,7,3450000,0,1,0,0,1,0,0,Diesel,Dealer,2019.0,191.10619469026548,0.08081731882380182,12714.285714285714,15.444690265486727
Tata Tiago,Tata,Tiago,3.0,15000,Manual,23.84,1199.0,84.0,5,450000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,50.29362416107383,0.07005838198498748,5000.0,3.523489932885906
Hyundai Verna,Hyundai,Verna,4.0,15000,Automatic,15.74,1591.0,121.3,5,750000,0,0,1,0,0,0,1,Petrol,Owner,2022.0,101.08005082592122,0.07624135763670647,3750.0,7.706480304955527
Maruti Swift,Maruti,Swift,6.0,90000,Manual,25.2,1248.0,74.0,5,520000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,49.523809523809526,0.05929487179487179,15000.0,2.9365079365079367
Maruti Swift,Maruti,Swift,8.0,73695,Manual,18.6,1197.0,85.8,5,345000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2018.0,64.35483870967741,0.07167919799498747,9211.875,4.612903225806451
Hyundai i10,Hyunda,I10,12.0,100000,Manual,19.81,1197.0,68.05,5,215000,1,0,1,0,0,0,1,Petrol,Owner,2014.0,60.42402826855124,0.05685045948203843,8333.333333333334,3.4351337708228167
Hyundai Verna,Hyundai,Verna,11.0,10000,Manual,16.2,1599.0,103.2,5,370000,1,0,1,0,0,0,1,Petrol,Owner,2015.0,98.70370370370371,0.06454033771106941,909.0909090909091,6.370370370370371
Maruti Alto,Marut,Alto,7.0,14971,Manual,22.74,796.0,47.3,5,230000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2019.0,35.00439753737907,0.059422110552763814,2138.714285714286,2.0800351802990327
Honda City,Honda,City,2.0,16000,Manual,19.692493169398904,1497.0,117.6,5,1075000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,76.01881524713484,0.0785571142284569,8000.0,5.971818752881133
Mahindra Bolero,Mahindra,Bol3Ro,6.0,50000,Manual,15.96,2159.5,62.1,7,550000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,135.30701754385964,0.028756656633479972,8333.333333333334,3.8909774436090223
Ford Figo,Ford,Figo,3.0,64000,Manual,24.4,1499.0,98.96,5,550000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,61.4344262295082,0.06601734489659773,21333.333333333332,4.055737704918033
Tata Tigor,Tata,Tigor,4.0,25000,Manual,24.7,1047.0,69.0,5,600000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,42.388663967611336,0.0659025787965616,6250.0,2.7935222672064777
Maruti Ciaz,Maruti,Ciaz,6.0,37006,Manual,26.21,1248.0,88.5,5,525000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,47.615413964135826,0.07091346153846154,6167.666666666667,3.3765738267836705
Maruti Wagon R,Maruti,Wagon R,7.0,50000,Manual,20.51,998.0,67.04,5,350000,1,0,1,0,0,0,1,Petrol,Owner,2019.0,48.65919063871282,0.06717434869739479,7142.857142857143,3.2686494392979033
Maruti Swift Dzire,Maruti,Swift Dzire,12.0,94000,Manual,19.3,1248.0,73.9,5,255000,1,1,0,0,1,0,0,Diesel,Dealer,2014.0,64.66321243523316,0.059214743589743594,7833.333333333333,3.829015544041451
Mahindra Scorpio,Mahindra,Scorpio,6.0,93469,Manual,15.4,2159.5,120.0,7,890000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,140.22727272727272,0.05556841861542024,15578.166666666666,7.792207792207792
Mahindra XUV500,Mahindra,Xuv500,3.0,20000,Manual,16.0,2159.5,140.0,7,1500000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,134.96875,0.06482982171799027,6666.666666666667,8.75
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,5.0,20000,Automatic,15.0,2143.0,174.52500000000003,5,3000000,0,0,1,0,1,0,0,Diesel,Owner,2021.0,142.86666666666667,0.081439570695287,4000.0,11.635000000000002
Mahindra Bolero,Mahindra,Bolero,8.0,35000,Manual,15.96,2159.5,62.1,7,500000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,135.30701754385964,0.028756656633479972,4375.0,3.8909774436090223
Maruti Wagon R,Maruti,Wagon R,6.0,38546,Manual,20.51,998.0,67.04,5,330000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,48.65919063871282,0.06717434869739479,6424.333333333333,3.2686494392979033
Skoda Rapid,Skoda,Rapid,4.0,18000,Automatic,14.84,1598.0,103.2,5,850000,0,0,1,0,0,0,1,Petrol,Owner,2022.0,107.68194070080862,0.06458072590738423,4500.0,6.954177897574124
Ford Figo,Ford,Figo,6.0,34500,Manual,15.6,1196.0,70.0,5,335000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,76.66666666666667,0.05852842809364549,5750.0,4.487179487179487
Maruti Swift Dzire,Maruti,Swift Dzire,3.0,43000,Automatic,19.692493169398904,1197.0,81.8,5,610000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,60.78458373468296,0.0683375104427736,14333.333333333334,4.153867125728543
Maruti Baleno,Maruti,Baleno,3.0,20000,Automatic,21.4,1197.0,83.1,5,834000,0,0,1,0,0,0,1,Petrol,Owner,2023.0,55.93457943925234,0.06942355889724311,6666.666666666667,3.883177570093458
Ford Figo,Ford,Figo,10.0,100000,Manual,20.0,1399.0,100.59431352459016,5,170000,1,0,1,0,1,0,0,Diesel,Owner,2016.0,69.95,0.07190444140428175,10000.0,5.029715676229508
Maruti Vitara,Marut,Vitara,3.0,40000,Manual,19.692493169398904,1248.0,88.5,5,900000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,63.37440309179978,0.07091346153846154,13333.333333333334,4.494098296173302
Honda City,Honda,City,4.0,120000,Manual,26.0,1498.0,98.6,5,450000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,57.61538461538461,0.06582109479305741,30000.0,3.792307692307692
Maruti Ertiga,Marut,Ertiga,2.0,25000,Automatic,18.69,1462.0,103.0,7,900000,0,0,1,0,0,0,1,Petrol,Owner,2024.0,78.22364901016586,0.0704514363885089,12500.0,5.510968432316747
Volkswagen Vento,Volkswagen,Vento,10.0,98000,Manual,15.04,1598.0,103.6,5,360000,1,0,1,0,0,0,1,Petrol,Owner,2016.0,106.25,0.06483103879849812,9800.0,6.888297872340425
Honda Jazz,Honda,Jazz,5.0,66000,Manual,16.0,1198.0,90.0,5,530000,1,1,0,1,0,0,0,Cng,Dealer,2021.0,74.875,0.07512520868113523,13200.0,5.625
BMW X1,Bmw,X1,4.0,30000,Automatic,20.68,1995.0,174.52500000000003,5,2700000,0,0,1,0,1,0,0,Diesel,Owner,2022.0,96.47001934235976,0.08748120300751881,7500.0,8.439313346228241
Mahindra Bolero,Maruti,Bolero,6.0,60000,Manual,15.96,2159.5,62.1,7,551000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,135.30701754385964,0.028756656633479972,10000.0,3.8909774436090223
Mercedes-Benz C-Class,Maruti,C-Class,9.0,41315,Automatic,11.74,1796.0,174.52500000000003,5,1050000,0,1,0,0,0,0,1,Petrol,Dealer,2017.0,152.98126064735945,0.09717427616926505,4590.555555555556,14.865843270868828
Hyundai Creta,Hyundai,Cr3Ta,4.0,60000,Manual,19.67,1582.0,126.2,5,1000000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,80.42704626334519,0.0797724399494311,15000.0,6.415861718352821
Maruti Alto,Maruti,Alto,14.0,80000,Manual,19.7,796.0,46.3,5,80000,1,0,1,0,0,0,1,Petrol,Owner,2012.0,40.40609137055838,0.05816582914572864,5714.285714285715,2.350253807106599
Maruti Eeco,Marut,Eeco,6.0,60000,Manual,20.0,1196.0,63.0,5,250000,1,0,1,1,0,0,0,Cng,Owner,2020.0,59.8,0.052675585284280936,10000.0,3.15
Maruti Wagon R,Maruti,Wagon,5.0,35000,Manual,21.5,1197.0,81.8,5,390000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,55.674418604651166,0.0683375104427736,7000.0,3.8046511627906976
Audi Q7,Audi,Q7,7.0,120000,Automatic,12.07,2159.5,174.52500000000003,7,2400000,0,0,1,0,0,0,1,Petrol,Owner,2019.0,178.91466445733224,0.08081731882380182,17142.85714285714,14.459403479701743
Hyundai Verna,Hyunda,Verna,13.0,80000,Manual,13.9,1599.0,103.2,5,130000,1,0,1,1,0,0,0,Cng,Owner,2013.0,115.03597122302158,0.06454033771106941,6153.846153846154,7.424460431654676
Maruti Swift Dzire,Maruti,Swift Dzire,4.0,100000,Manual,26.59,1248.0,74.0,5,450000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,46.93493794659646,0.05929487179487179,25000.0,2.7830011282437006
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8.0,35400,Automatic,14.84,2143.0,167.62,5,1385000,0,1,0,0,1,0,0,Diesel,Dealer,2018.0,144.40700808625337,0.07821745216985534,4425.0,11.295148247978437
BMW 7,Bmw,7,4.0,18000,Automatic,17.66,2159.5,174.52500000000003,4,6900000,0,1,0,0,1,0,0,Diesel,Dealer,2022.0,122.28199320498301,0.08081731882380182,4500.0,9.88250283125708
Maruti Swift,Maruti,Swif,5.0,37000,Manual,18.6,1197.0,85.8,5,495000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,64.35483870967741,0.07167919799498747,7400.0,4.612903225806451
Honda WR-V,Honda,Wr-V,4.0,10000,Manual,17.5,1199.0,88.7,5,800000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,68.51428571428572,0.07397831526271893,2500.0,5.0685714285714285
Renault KWID,Renault,Kwid,4.0,40000,Manual,23.01,999.0,67.0,5,260000,1,0,1,1,0,0,0,Cng,Owner,2022.0,43.41590612777053,0.06706706706706707,10000.0,2.911777488048674
Maruti Alto,Maruti,Alto,14.0,120000,Manual,19.7,796.0,100.59431352459016,5,65000,1,0,1,0,0,0,1,Petrol,Owner,2012.0,40.40609137055838,0.12637476573440976,8571.42857142857,5.10631033119747
Hyundai Grand,Hyundai,Grand,5.0,60000,Manual,19.692493169398904,1197.0,82.0,5,460000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,60.78458373468296,0.06850459482038429,12000.0,4.164023280070178
Hyundai i20,Hyundai,I20,7.0,100000,Manual,21.9,1396.0,88.76,5,450000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,63.74429223744293,0.06358166189111748,14285.714285714286,4.0529680365296805
Maruti Wagon R,Maruti,Wagon R,14.0,55000,Manual,18.9,1061.0,67.0,5,105000,1,1,0,0,0,0,1,Petrol,Dealer,2012.0,56.13756613756614,0.06314797360980208,3928.5714285714284,3.544973544973545
Honda CR-V,Honda,Cr-V,4.0,34000,Automatic,12.0,2159.5,174.52500000000003,5,1775000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,179.95833333333334,0.08081731882380182,8500.0,14.543750000000003
Ford Ecosport,Ford,Ecospor,5.0,67000,Manual,19.692493169398904,1197.0,98.59,5,525000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,60.78458373468296,0.08236424394319132,13400.0,5.006476282708767
Renault KWID,Renault,Kwid,4.0,10000,Automatic,24.04,999.0,67.0,5,341000,0,0,1,0,0,0,1,Petrol,Owner,2022.0,41.55574043261232,0.06706706706706707,2500.0,2.787021630615641
Hyundai Creta,Hyundai,Creta,5.0,20699,Manual,15.29,1591.0,121.3,5,775000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,104.05493786788752,0.07624135763670647,4139.8,7.933289731850883
Toyota Fortuner,Toyot,Fortuner,10.0,75000,Manual,11.5,2159.5,100.59431352459016,7,1099000,1,1,0,0,1,0,0,Diesel,Dealer,2016.0,187.7826086956522,0.04658222436887713,7500.0,8.747331610833927
