max_power,power_mileage_ratio,engine,engine_mileage_ratio,power_engine_ratio,seats,km_per_year,km_driven,vehicle_age,mileage,selling_price
100.59431352459016,7.743981025757519,2159.5,166.24326404926867,0.0465822243688771,8,24000.0,120000,5.0,12.99,950000
47.3,2.401930501796578,796.0,40.42149427970563,0.0594221105527638,5,6875.0,55000,8.0,19.692493169398904,230000
90.0,4.109589041095891,1396.0,63.74429223744293,0.0644699140401146,5,13000.0,130000,10.0,21.9,270000
70.0,4.487179487179487,1196.0,76.66666666666667,0.0585284280936454,5,4000.0,40000,10.0,15.6,130000
85.8,4.492146596858638,1197.0,62.67015706806282,0.0716791979949874,5,5111.111111111111,46000,9.0,19.1,370000
83.1,3.883177570093458,1197.0,55.93457943925234,0.0694235588972431,5,6250.0,25000,4.0,21.4,570000
73.9,3.348436792025374,1199.0,54.3271409152696,0.0616346955796497,5,11250.0,90000,8.0,22.07,365000
82.85,4.478378378378378,1197.0,64.70270270270271,0.0692147034252297,5,5507.333333333333,49566,9.0,18.5,280000
126.2,5.736363636363636,1582.0,71.9090909090909,0.0797724399494311,5,4666.666666666667,14000,3.0,22.0,1250000
81.83,4.399462365591398,1197.0,64.35483870967741,0.0683625730994152,5,2200.0,11000,5.0,18.6,590000
67.04,2.9021645021645024,998.0,43.2034632034632,0.0671743486973947,5,1666.6666666666667,5000,3.0,23.1,475000
98.96,4.302608695652173,1498.0,65.1304347826087,0.0660614152202937,5,13750.0,55000,4.0,23.0,685000
126.32,6.620545073375262,1582.0,82.9140461215933,0.0798482932996207,5,7222.222222222223,65000,9.0,19.08,380000
67.0,2.911777488048674,999.0,43.41590612777053,0.067067067067067,5,7333.333333333333,22000,3.0,23.01,330000
81.8,3.893384102808186,1197.0,56.97287006187529,0.0683375104427736,5,2557.0,7671,3.0,21.01,650000
67.04,3.2686494392979037,998.0,48.65919063871282,0.0671743486973947,5,16500.0,66000,4.0,20.51,325000
100.59431352459016,4.7427776296365,1197.0,56.43564356435643,0.0840386913321555,5,15052.0,45156,3.0,21.21,640000
118.35,6.477832512315271,998.0,54.62506841817187,0.1185871743486974,5,12500.0,25000,2.0,18.27,949000
126.2,5.280334728033473,1582.0,66.19246861924687,0.0797724399494311,5,20000.0,120000,6.0,23.9,660000
85.0,5.279503105590062,1197.0,74.34782608695652,0.0710108604845446,5,4000.0,28000,7.0,16.1,435000
88.76,4.0529680365296805,1396.0,63.74429223744293,0.0635816618911174,5,6875.0,55000,8.0,21.9,385000
126.2,5.736363636363636,1582.0,71.9090909090909,0.0797724399494311,5,7000.0,14000,2.0,22.0,1250000
67.1,3.5502645502645502,998.0,52.80423280423281,0.0672344689378757,5,24695.0,98780,4.0,18.9,155000
74.0,2.9365079365079367,1248.0,49.523809523809526,0.0592948717948717,5,9666.666666666666,58000,6.0,25.2,415000
67.1,3.2074569789674947,998.0,47.70554493307839,0.0672344689378757,5,3000.0,30000,10.0,20.92,251000
120.0,7.792207792207792,2159.5,140.22727272727272,0.0555684186154202,7,9280.0,46400,5.0,15.4,1150000
68.05,3.4351337708228167,1086.0,54.82079757698133,0.0626611418047882,5,4587.285714285715,32111,7.0,19.81,310000
67.0,3.4023117044475844,1198.0,60.83536450639114,0.0559265442404006,7,5833.333333333333,35000,6.0,19.692493169398904,350000
120.0,7.792207792207792,1197.0,77.72727272727272,0.100250626566416,7,7500.0,30000,4.0,15.4,1125000
174.52500000000003,9.38811188811189,2159.5,116.16460462614307,0.0808173188238018,5,12600.0,63000,5.0,18.59,2600000
67.0,3.2492725509214355,1198.0,58.09893307468477,0.0559265442404006,7,2500.0,10000,4.0,20.62,480000
74.02,2.6063380281690143,1248.0,43.94366197183099,0.0593108974358974,5,6250.0,25000,4.0,28.4,850000
126.2,7.419165196942974,1582.0,93.00411522633745,0.0797724399494311,5,25500.0,102000,4.0,17.01,1100000
81.8,3.718181818181818,1197.0,54.40909090909091,0.0683375104427736,5,8750.0,35000,4.0,22.0,575000
85.8,4.902857142857143,1298.0,74.17142857142858,0.0661016949152542,5,5549.777777777777,49948,9.0,17.5,340000
98.96,4.302608695652173,1498.0,65.1304347826087,0.0660614152202937,5,18333.33333333333,55000,3.0,23.0,925000
82.0,4.338624338624339,1197.0,63.333333333333336,0.0685045948203842,5,6000.0,36000,6.0,18.9,400000
117.3,6.5898876404494375,1497.0,84.10112359550561,0.0783567134268537,5,9925.0,49625,5.0,17.8,725000
74.0,3.1623931623931627,1248.0,53.333333333333336,0.0592948717948717,5,5000.0,35000,7.0,23.4,600000
